,Ticker,close,date,num of weeks,open,volume,Market Cap,rebound
462,GGB,10.4,20090529,1,8.62,44738869,7469338504,1
463,GGB,6.41,20081031,1,4.81,37064415,7469338504,1
464,GGB,6.41,20081031,1,4.81,37064415,7469338504,1
465,GGB,30.78,20080222,4,29.08,17019195,7469338504,1
466,GGB,32.77,20080229,9,30.88,22111018,7469338504,1
467,MSA,31.09,20110916,4,27.33,1007000,3051305515,1
468,MSA,47.68,20130426,6,49.34,1037400,3051305515,1
469,MSA,24.45,20081128,1,21.12,821900,3051305515,1
470,MSA,34.89,20110218,13,33.87,409300,3051305515,1
471,MSA,37.9,20080815,26,35.41,1209100,3051305515,0
472,MSA,35.22,20110325,26,33.34,466000,3051305515,0
473,TAP,43.31,20081121,3,42.52,12595400,13682776136,1
474,TAP,45.43,20090807,26,46.5,9104200,13682776136,0
475,WFC,32.755,20110204,2,31.98,116958600,316634344330,1
476,WFC,30.66,20080125,1,24.47,272146800,316634344330,1
477,RL,112.17,20161125,16,110.29,1656557,9337805270,1
478,RL,108.19,20160812,7,96.32,10542306,9337805270,1
479,RL,137.24,20151106,6,110.89,10287277,9337805270,1
480,RL,137.24,20151106,9,110.89,10287277,9337805270,1
481,RL,180.05,20141121,5,173.79,4461147,9337805270,1
482,RL,147.37,20110916,4,132.89,7399200,9337805270,1
483,RL,137.61,20110708,4,134.5,2677800,9337805270,1
484,RL,127.98,20110218,3,126.87,3890600,9337805270,1
485,RL,43.2,20081128,1,36.6,8967900,9337805270,1
486,RL,47.17,20081031,1,39.27,8531000,9337805270,1
487,RL,71.23,20080808,4,58.58,17379800,9337805270,1
488,RL,127.98,20110218,1,126.87,3890600,9337805270,1
489,LLY,36.41,20081212,3,35.68,30852500,94077532108,1
490,XIN,5.4,20160415,4,5.01,3141348,507517402,1
491,XIN,2.8501,20141128,2,2.69,1207112,507517402,1
492,XIN,3.39,20151009,17,3.02,1374031,507517402,1
493,XIN,2.83,20150904,26,2.75,477185,507517402,0
494,XIN,3.08,20121019,4,2.75,3483249,507517402,1
495,XIN,2.95,20120810,1,2.5,2627352,507517402,1
496,XIN,2.82,20120316,1,2.45,1605091,507517402,1
497,XIN,2.41,20110812,1,1.68,2980049,507517402,1
498,XIN,2.41,20110812,1,1.68,2980049,507517402,1
499,XIN,2.41,20110812,9,1.68,2980049,507517402,1
500,XIN,2.74,20110107,3,2.7,2255452,507517402,1
501,XIN,2.83,20110114,7,2.77,1532590,507517402,1
502,XIN,2.79,20100730,4,2.65,1056787,507517402,1
503,XIN,2.86,20100806,26,2.81,1080182,507517402,0
504,XIN,4.67,20090313,1,3.74,628315,507517402,1
505,XIN,2.39,20081128,1,2.04,950631,507517402,1
506,XIN,2.39,20081128,1,2.04,950631,507517402,1
507,XIN,2.53,20081031,3,2.02,755290,507517402,1
508,XIN,10.9,20080404,2,8.16,1597984,507517402,1
509,XIN,10.35,20080125,1,7.76,1562605,507517402,1
510,HASI,22.99,20160805,11,22.56,1039640,1123006310,1
511,LPT,19.12,20081128,1,13.79,14578000,6156176223,1
512,LPT,19.12,20081128,1,13.79,14578000,6156176223,1
513,LPT,22.57,20081219,5,20.63,16224100,6156176223,1
514,HTZ,11.5,20170630,3,9.5,71889315,2033603591,1
515,HTZ,11.5,20170630,6,9.5,71889315,2033603591,1
516,HTZ,15.22,20170714,26,11.75,59068814,2033603591,0
517,HTZ,21.42,20170127,26,21.05,9179708,2033603591,0
518,HTZ,9.24,20160527,2,8.72,43584557,2033603591,1
519,HTZ,10.47,20160304,3,8.24,65036609,2033603591,1
520,HTZ,10.05,20160603,26,9.28,55023738,2033603591,0
521,HTZ,11.08,20160311,26,10.33,58102081,2033603591,0
522,HTZ,19.2,20151009,11,17.66,54112294,2033603591,1
523,HTZ,23.77,20141121,5,21.5,78221553,2033603591,1
524,HTZ,21.05,20150522,26,20.48,34272552,2033603591,0
525,HTZ,27.42,20130712,3,26.11,22677500,2033603591,1
526,HTZ,14.82,20120309,8,14.43,26468900,2033603591,1
527,HTZ,11.46,20110916,4,9.55,36717100,2033603591,1
528,HTZ,12.8,20120113,14,12.24,16198000,2033603591,1
529,HTZ,10.99,20100917,3,10.64,49994200,2033603591,1
530,HTZ,11.12,20100723,3,10.02,24993900,2033603591,1
531,HTZ,11.95,20100409,3,10.4,33154300,2033603591,1
532,HTZ,10.91,20091204,5,9.63,17308000,2033603591,1
533,HTZ,2.75,20090313,1,2.23,11338500,2033603591,1
534,HTZ,3.49,20081128,1,1.66,14020100,2033603591,1
535,HTZ,3.49,20081128,1,1.66,14020100,2033603591,1
536,HTZ,7.19,20081031,1,3.97,13170300,2033603591,1
537,HTZ,7.47,20080718,1,6.06,18283800,2033603591,1
538,HTZ,14.14,20080516,11,13.39,3595000,2033603591,1
539,IBN,50.15,20140613,2,52.0,8210032,35164306084,1
540,IBN,48.78,20140627,26,49.32,5701618,35164306084,0
541,IBN,35.41,20090918,2,33.95,16403625,35164306084,1
542,IBN,20.55,20090501,1,18.45,23657269,35164306084,1
543,IBN,17.32,20081031,1,12.04,22949793,35164306084,1
544,IBN,17.32,20081031,1,12.04,22949793,35164306084,1
545,IBN,32.09,20080725,2,30.75,36580544,35164306084,1
546,IBN,42.18,20080418,4,38.51,13965257,35164306084,1
547,ITGR,57.75,20151127,5,54.76,809109,1575574043,1
548,ITGR,55.11,20150410,1,56.12,495397,1575574043,1
549,ITGR,25.07,20081107,2,21.75,4387858,1575574043,1
550,ITGR,23.68,20080808,4,20.38,2856149,1575574043,1
551,ITGR,20.84,20080718,10,18.46,1596369,1575574043,1
552,ITGR,25.4,20081219,1,23.55,1486182,1575574043,1
553,VMO,8.91,20081017,1,7.67,562992,827176246,1
554,VMO,11.55,20090206,26,10.12,436968,827176246,0
555,VMO,10.64,20081024,2,9.1,325790,827176246,1
556,NNA,1.35,20171201,15,1.34,1448912,141847728,1
557,NNA,1.35,20171201,15,1.34,1448912,141847728,1
558,NNA,1.91,20160415,3,1.61,4544249,141847728,1
559,NNA,1.55,20170526,26,1.63,1422760,141847728,0
560,NNA,3.92,20150918,3,3.73,1361314,141847728,1
561,NNA,3.17,20141031,2,2.84,3182421,141847728,1
562,NNA,3.17,20141031,3,2.84,3182421,141847728,1
563,NNA,3.38,20140905,26,3.47,652200,141847728,0
564,NNA,3.08,20120803,1,2.49,317400,141847728,1
565,NNA,3.08,20120803,5,2.49,317400,141847728,1
566,NNA,2.5,20120720,26,2.58,29600,141847728,0
567,NNA,3.53,20110729,26,3.3979,705900,141847728,0
568,NNA,6.8199,20100723,1,5.86,63100,141847728,1
569,NNA,5.45,20101029,26,5.56,38600,141847728,0
570,NNA,1.93,20160219,1,1.77,1548304,141847728,1
571,AT,1.97,20151231,2,1.68,3993599,276508742,1
572,AT,1.72,20160115,26,1.78,2989451,276508742,0
573,AT,2.73,20150123,1,2.66,2922688,276508742,1
574,AT,3.09,20140417,2,2.95,4150700,276508742,1
575,AT,3.99,20140725,26,3.95,7832900,276508742,0
576,AT,4.54,20131004,13,4.23,7872400,276508742,1
577,AT,4.09,20130823,26,4.05,3313100,276508742,0
578,AT,14.88,20120921,12,14.57,2043900,276508742,1
579,AT,13.3652,20100312,4,12.6675,884100,276508742,1
580,AT,11.6695,20100108,4,11.0723,993200,276508742,1
581,LDL,29.69,20151002,4,29.0,468108,866404621,1
582,LDL,10.5,20111014,3,8.91,323300,866404621,1
583,LDL,10.5,20111014,12,8.91,323300,866404621,1
584,LDL,9.75,20110429,5,9.12,230800,866404621,1
585,LDL,8.39,20101210,4,7.1,287400,866404621,1
586,LDL,8.39,20101210,26,7.1,287400,866404621,0
587,LDL,7.18,20100917,26,7.17,243100,866404621,0
588,LDL,6.08,20100108,1,5.22,243600,866404621,1
589,LDL,6.02,20091127,8,5.49,542300,866404621,1
590,LDL,2.78,20090320,2,2.22,517300,866404621,1
591,LDL,3.28,20090403,5,2.96,344700,866404621,1
592,LDL,5.69,20081226,7,5.12,293900,866404621,1
593,LDL,12.25,20080502,2,11.39,643200,866404621,1
594,LDL,10.19,20080229,3,9.9,333500,866404621,1
595,LDL,10.19,20080229,5,9.9,333500,866404621,1
596,MDU,23.02,20150220,14,21.56,6472220,5083772907,1
597,MDU,21.67,20091106,1,20.9,4519000,5083772907,1
598,MDU,22.02,20081212,10,20.57,6791100,5083772907,1
599,VSTO,23.8,20170609,6,22.37,7178470,898264588,1
600,VSTO,22.65,20170915,26,20.75,4995959,898264588,0
601,VSTO,40.02,20161118,26,38.07,3877119,898264588,0
602,VSTO,20.88,20171013,1,21.7,4625864,898264588,1
603,NOK,7.62,20131101,7,6.87,229941268,27395779298,1
604,NOK,4.01,20130726,3,3.99,82458299,27395779298,1
605,NOK,2.11,20120727,1,1.67,195761166,27395779298,1
606,NOK,3.08,20120824,13,2.74,249199040,27395779298,1
607,NOK,2.65,20121109,26,2.765,136682885,27395779298,0
608,NOK,5.61,20120120,5,5.41,141310809,27395779298,1
609,NOK,6.34,20110902,4,6.03,157678284,27395779298,1
610,NOK,6.66,20110603,26,7.1,494198202,27395779298,0
611,NOK,9.96,20100917,3,10.15,104176632,27395779298,1
612,NOK,14.84,20100312,12,14.1,101831909,27395779298,1
613,NOK,14.97,20090417,1,13.44,121158487,27395779298,1
614,NOK,15.37,20081212,4,13.98,92081506,27395779298,1
615,NOK,12.06,20090213,26,13.4,117267944,27395779298,0
616,NOK,28.13,20080725,4,27.61,83410199,27395779298,1
617,NOK,24.5,20080703,26,24.21,67413144,27395779298,0
618,PX,65.15,20081031,1,53.0,20666400,45986363871,1
619,PX,61.2,20081010,1,71.33,26931800,45986363871,1
620,MTU,4.86,20160304,3,4.31,10702610,105547623328,1
621,MTU,5.5,20130104,5,5.3,7014400,105547623328,1
622,MTU,6.65,20130419,26,6.7,22101800,105547623328,0
623,MTU,9.09,20080926,3,8.5,14188900,105547623328,1
624,MODN,9.58,20160212,2,9.84,664741,467155974,1
625,MODN,10.96,20160304,12,10.21,867216,467155974,1
626,MODN,19.82,20130328,1,18.4,1125200,467155974,1
627,GNE,6.47,20161111,1,5.23,207555,117762522,1
628,GNE,6.47,20161111,4,5.23,207555,117762522,1
629,GNE,9.33,20160219,5,8.9,241720,117762522,1
630,GNE,9.33,20160219,5,8.9,241720,117762522,1
631,GNE,12.09,20151009,2,9.1,1638759,117762522,1
632,GNE,7.46,20150306,3,7.35,147379,117762522,1
633,GNE,7.1,20150220,6,6.27,131171,117762522,1
634,GNE,8.36,20140829,12,8.18,222800,117762522,1
635,GNE,8.36,20140829,26,8.18,222800,117762522,0
636,GNE,10.67,20131025,2,9.53,264200,117762522,1
637,GNE,10.17,20130913,1,8.46,303900,117762522,1
638,GNE,6.83,20121130,2,6.64,155500,117762522,1
639,BRFS,13.2,20170505,6,12.48,9688740,9352438954,1
640,BRFS,13.36,20160219,4,12.73,6654852,9352438954,1
641,BRFS,13.75,20160603,9,12.77,8614151,9352438954,1
642,BRFS,13.79,20160610,26,13.74,9105002,9352438954,0
643,BRFS,15.33,20151030,26,17.96,11786301,9352438954,0
644,BRFS,23.49,20140613,1,22.89,5053352,9352438954,1
645,BRFS,20.97,20111209,2,20.66,7923021,9352438954,1
646,BRFS,15.64,20101210,1,15.93,4022150,9352438954,1
647,BRFS,29.25,20081031,1,24.61,929681,9352438954,1
648,BRFS,53.0,20091106,6,49.18,2018108,9352438954,1
649,NBL,36.72,20151009,5,31.99,34001321,16028843935,1
650,NBL,34.09,20151224,26,31.08,14204648,16028843935,0
651,NBL,50.59,20141205,26,49.11,22456422,16028843935,0
652,NBL,97.75,20121130,1,96.19,5472900,16028843935,1
653,NBL,97.75,20121130,5,96.19,5472900,16028843935,1
654,NBL,89.35,20110204,2,87.05,9302500,16028843935,1
655,NBL,49.8,20081212,1,43.36,13741600,16028843935,1
656,NBL,44.53,20081017,1,35.01,26144200,16028843935,1
657,NBL,55.0,20090206,26,47.96,15313500,16028843935,0
658,NBL,44.47,20081121,1,48.64,15267600,16028843935,1
659,KSM,8.08,20081017,1,7.35,194137,129016339,1
660,MFCB,2.1,20160624,5,1.91,216525,98398188,1
661,MFCB,1.95,20151231,2,1.79,744070,98398188,1
662,MFCB,2.29,20160902,26,2.29,262428,98398188,0
663,MFCB,1.56,20151218,26,1.61,871277,98398188,0
664,MFCB,6.5,20141219,1,5.4,915768,98398188,1
665,MFCB,8.55,20100917,4,8.28,879812,98398188,1
666,MFCB,7.44,20140919,26,7.75,604457,98398188,0
667,MFCB,8.55,20100917,26,8.28,879812,98398188,0
668,MFCB,11.58,20091120,3,10.79,2863537,98398188,1
669,MFCB,9.26,20090717,8,8.33,530682,98398188,1
670,MFCB,8.81,20090424,4,7.24,2511026,98398188,1
671,MFCB,8.2,20090313,1,6.79,1346967,98398188,1
672,MFCB,8.2,20090313,1,6.79,1346967,98398188,1
673,MFCB,8.2,20090313,1,6.79,1346967,98398188,1
674,MFCB,10.58,20081128,1,7.0,1167842,98398188,1
675,MFCB,26.99,20080404,2,25.25,1063859,98398188,1
676,MFCB,2.05,20160923,26,2.15,400553,98398188,0
677,REX,57.01,20151016,11,56.3,509729,560014060,1
678,REX,63.24,20150417,7,61.65,919370,560014060,1
679,REX,69.51,20140530,2,61.0,849900,560014060,1
680,REX,47.68,20140228,5,41.94,277700,560014060,1
681,REX,18.84,20121130,2,16.65,76700,560014060,1
682,REX,20.52,20130104,8,18.86,143800,560014060,1
683,REX,17.91,20121026,26,17.83,89900,560014060,0
684,REX,17.92,20111118,1,18.39,134000,560014060,1
685,REX,17.72,20100212,2,16.11,237300,560014060,1
686,REX,11.4,20091009,5,11.05,176000,560014060,1
687,REX,7.59,20090206,1,5.7,226900,560014060,1
688,REX,7.59,20090206,2,5.7,226900,560014060,1
689,REX,8.88,20081031,1,7.32,576800,560014060,1
690,REX,11.54,20080912,26,12.72,289200,560014060,0
691,REX,18.51,20080118,1,15.44,551700,560014060,1
692,HT,28.21,20150717,2,28.0,4079119,765207422,1
693,HT,28.21,20150717,8,28.0,4079119,765207422,1
694,HT,5.01,20100326,3,4.79,15916400,765207422,1
695,HT,4.15,20100226,5,4.0,5981100,765207422,1
696,HT,3.14,20091231,2,3.04,1900800,765207422,1
697,HT,2.53,20090724,2,2.5,543700,765207422,1
698,HT,1.9,20090327,2,1.55,5486000,765207422,1
699,HT,1.9,20090327,2,1.55,5486000,765207422,1
700,HT,2.3,20090403,5,2.34,2961800,765207422,1
701,HT,3.52,20081128,1,2.67,3418000,765207422,1
702,HT,8.61,20080919,12,7.7,1824400,765207422,1
703,HT,9.35,20080404,12,8.81,666200,765207422,1
704,OLN,15.08,20160226,2,14.93,16360469,6148550333,1
705,OLN,17.32,20160318,9,15.98,18107465,6148550333,1
706,OLN,19.35,20151023,4,18.63,20324457,6148550333,1
707,OLN,28.51,20150612,7,28.79,2925983,6148550333,1
708,OLN,18.59,20100305,4,17.56,3947500,6148550333,1
709,OLN,11.13,20090313,1,9.19,7078800,6148550333,1
710,OLN,13.3,20090320,3,11.3,9907700,6148550333,1
711,OLN,16.01,20081017,1,14.66,9875500,6148550333,1
712,OLN,10.44,20090227,26,12.25,7805100,6148550333,0
713,OLN,20.8,20080201,2,17.36,7917600,6148550333,1
714,TEL,36.89,20110204,1,34.72,15889400,35606783277,1
715,TEL,29.05,20100409,14,27.62,9022400,35606783277,1
716,TEL,22.77,20091106,1,21.33,13563000,35606783277,1
717,TEL,17.27,20081205,3,15.78,18190900,35606783277,1
718,TEL,23.8,20091204,26,23.45,11373200,35606783277,0
719,CIM,2.91,20120120,3,2.76,34324800,3359402609,1
720,CIM,4.02,20091211,6,4.0,23441700,3359402609,1
721,CIM,3.01,20090313,1,2.45,4125500,3359402609,1
722,CIM,2.98,20081128,1,2.68,4701500,3359402609,1
723,CIM,3.1,20090213,26,3.18,3825900,3359402609,0
724,CIM,13.8,20080502,3,12.39,1689300,3359402609,1
725,CIM,12.36,20080425,26,12.3,1969700,3359402609,0
726,AXS,28.48,20081031,3,24.67,10317200,4298486746,1
727,AXS,33.52,20080808,4,31.87,5797700,4298486746,1
728,FI,13.53,20161007,3,12.99,6564500,1686690886,1
729,FI,12.38,20170224,26,12.5,4032200,1686690886,0
730,FI,15.35,20160304,1,13.32,4337000,1686690886,1
731,FI,17.9,20151009,7,15.8,4270500,1686690886,1
732,FI,16.68,20150904,26,15.88,4329600,1686690886,0
733,NAT,5.26,20171006,26,5.3,4529582,269141838,0
734,NAT,8.18,20170331,26,7.87,3545630,269141838,0
735,NAT,14.87,20150807,1,15.0,9829356,269141838,1
736,NAT,9.69,20131227,5,9.24,6729900,269141838,1
737,NAT,8.85,20130719,3,8.32,3294400,269141838,1
738,NAT,8.85,20130719,3,8.32,3294400,269141838,1
739,NAT,9.55,20121123,4,8.87,2637000,269141838,1
740,NAT,14.82,20111014,1,12.77,2212200,269141838,1
741,NAT,9.55,20121123,26,8.87,2637000,269141838,0
742,NAT,22.39,20110708,26,22.9,1503800,269141838,0
743,NAT,29.65,20081031,3,25.16,2197700,269141838,1
744,NAT,34.44,20081219,17,33.89,4810200,269141838,1
745,NAT,29.23,20081128,1,26.96,2257700,269141838,1
746,SPE,10.28,20081024,2,9.23,132662,133499150,1
747,SPE,9.56,20081121,26,10.15,111697,133499150,0
748,KAMN,33.37,20120203,5,30.74,531300,1716196174,1
749,KAMN,32.6,20110325,4,31.5,471700,1716196174,1
750,KAMN,21.0,20091106,4,20.74,398800,1716196174,1
751,KAMN,12.84,20090327,3,11.82,1007400,1716196174,1
752,KAMN,22.26,20091120,21,21.28,449400,1716196174,1
753,NAO,3.4,20161209,4,3.15,795420,79963033,1
754,NAO,2.45,20170210,26,2.55,199313,79963033,0
755,NAO,4.27,20160219,5,3.92,511335,79963033,1
756,NAO,4.27,20160219,5,3.92,511335,79963033,1
757,NAO,5.51,20151224,2,5.06,742766,79963033,1
758,NAO,5.51,20151224,26,5.06,742766,79963033,0
759,NAO,16.55,20140620,1,16.34,2267975,79963033,1
760,MCS,9.49,20110826,1,8.26,412700,751649733,1
761,MCS,11.25,20110916,12,8.137,1129000,751649733,1
762,MCS,13.89,20101203,11,12.92,281800,751649733,1
763,MCS,11.7,20100723,3,10.02,617500,751649733,1
764,MCS,12.2,20100730,5,11.75,654000,751649733,1
765,MCS,12.49,20100312,5,12.01,509100,751649733,1
766,MCS,8.01,20090313,1,6.73,619700,751649733,1
767,MCS,10.37,20090403,5,7.99,624600,751649733,1
768,MCS,12.89,20081128,1,10.5,573800,751649733,1
769,MCS,14.03,20081031,1,11.12,619100,751649733,1
770,MCS,16.52,20080801,4,15.53,648600,751649733,1
771,ANH,6.33,20081128,1,5.06,4250300,513118454,1
772,ANH,5.86,20081031,1,5.0,8981600,513118454,1
773,ANH,7.47,20080912,7,7.64,11638800,513118454,1
774,ANH,6.98,20080320,1,4.7,14599400,513118454,1
775,LQ,18.61,20150911,26,18.86,5187210,2317176192,0
776,ALEX,45.11,20170908,15,43.72,1448664,1394179574,1
777,UTL,36.69,20151023,2,37.5,319643,651995871,1
778,UTL,36.69,20151023,11,37.5,319643,651995871,1
779,KEN,11.05,20160923,1,10.51,3681,1568614276,1
780,KEN,18.9,20150327,9,18.39,14859,1568614276,1
781,TDF,27.75,20150424,6,26.92,389262,812936161,1
782,TDF,16.2,20081031,1,13.01,750633,812936161,1
783,TDF,27.14,20140801,26,27.38,294661,812936161,0
784,TXT,25.51,20121019,1,25.69,26658500,15565508363,1
785,TXT,20.77,20100723,3,17.53,36363900,15565508363,1
786,TXT,21.81,20100305,3,20.0,23598800,15565508363,1
787,TXT,21.81,20100305,3,20.0,23598800,15565508363,1
788,TXT,13.56,20090409,1,7.29,76219100,15565508363,1
789,TXT,5.0,20090313,1,3.66,34639800,15565508363,1
790,TXT,17.7,20081031,1,12.64,34901800,15565508363,1
791,TXT,15.25,20081219,26,15.5,22196100,15565508363,0
792,TXT,25.51,20121019,1,25.69,26658500,15565508363,1
793,JBT,16.85,20111028,5,15.64,934500,3617664150,1
794,JBT,18.98,20110211,4,17.88,557500,3617664150,1
795,JBT,19.27,20100423,11,18.21,458600,3617664150,1
796,JBT,10.21,20090313,1,8.76,2364300,3617664150,1
797,JBT,8.73,20081128,1,7.9,1664400,3617664150,1
798,JBT,13.3,20080822,1,11.26,2216400,3617664150,1
799,CNS,33.4,20110701,3,31.58,529300,2034509223,1
800,CNS,33.4,20110701,3,31.58,529300,2034509223,1
801,CNS,29.5,20110218,4,29.89,457900,2034509223,1
802,CNS,17.33,20090724,2,15.24,1303700,2034509223,1
803,CNS,11.44,20081128,1,8.95,818900,2034509223,1
804,CNS,26.26,20080808,4,25.65,1084000,2034509223,1
805,AOI,12.6,20170609,2,12.0,129392,118366503,1
806,AOI,17.4,20161111,1,14.5,194228,118366503,1
807,AOI,17.4,20161111,2,14.5,194228,118366503,1
808,AOI,11.54,20160205,1,9.76,284754,118366503,1
809,AOI,12.18,20160122,5,11.57,143097,118366503,1
810,AOI,2.37,20150612,1,1.54,7301761,118366503,1
811,AOI,2.37,20150612,3,1.54,7301761,118366503,1
812,AOI,2.03,20140926,26,2.1,852342,118366503,0
813,AOI,3.82,20130215,1,3.82,1384300,118366503,1
814,AOI,3.12,20111209,2,2.85,1930600,118366503,1
815,AOI,3.44,20120309,19,3.3,1300800,118366503,1
816,AOI,4.1,20110401,3,4.01,2925100,118366503,1
817,AOI,3.75,20100903,3,3.47,3479500,118366503,1
818,AOI,4.53,20101015,19,4.22,3018900,118366503,1
819,AOI,2.9,20090206,1,2.44,1792000,118366503,1
820,AOI,2.52,20081219,1,2.18,2330000,118366503,1
821,AOI,4.48,20080801,2,4.27,3094100,118366503,1
822,AOI,5.15,20080215,4,3.76,5605700,118366503,1
823,DAN,17.49,20130503,1,16.88,10552000,4832895059,1
824,DAN,13.37,20111014,2,12.18,16985800,4832895059,1
825,DAN,13.37,20111014,12,12.18,16985800,4832895059,1
826,DAN,18.55,20110218,2,18.58,11349300,4832895059,1
827,DAN,11.67,20100723,3,10.33,14453000,4832895059,1
828,DAN,11.37,20100226,3,11.09,10809000,4832895059,1
829,DAN,8.24,20091204,2,6.98,18722500,4832895059,1
830,DAN,3.51,20090731,1,3.1,8633600,4832895059,1
831,DAN,2.24,20090508,1,0.7702,17194100,4832895059,1
832,DAN,0.31,20090313,1,0.24,2123400,4832895059,1
833,DAN,0.95,20081128,1,0.53,3969100,4832895059,1
834,DAN,10.2,20080404,2,10.0,2072100,4832895059,1
835,DAN,6.19,20080919,26,6.54,8016100,4832895059,0
836,KORS,51.84,20160205,2,39.93,57147466,9991566779,1
837,KORS,51.84,20160205,3,39.93,57147466,9991566779,1
838,KORS,51.84,20160205,17,39.93,57147466,9991566779,1
839,KORS,39.7,20151218,26,40.41,16866303,9991566779,0
840,KORS,42.49,20150710,26,42.68,17057297,9991566779,0
841,KORS,52.09,20120817,4,43.06,42668700,9991566779,1
842,KORS,40.62,20120511,1,43.57,16590500,9991566779,1
843,GSL,1.41,20170721,8,1.3,514276,69551680,1
844,GSL,1.36,20170728,26,1.4,342715,69551680,0
845,GSL,2.13,20161118,2,1.2,37322000,69551680,1
846,GSL,1.32,20160415,1,1.15,863400,69551680,1
847,GSL,2.13,20160219,1,1.66,211400,69551680,1
848,GSL,1.72,20160122,26,1.79,339900,69551680,0
849,GSL,4.4,20140919,7,4.04,1149300,69551680,1
850,GSL,5.4,20150327,24,5.36,205400,69551680,1
851,GSL,5.31,20131004,5,5.12,326700,69551680,1
852,GSL,3.67,20120921,5,3.63,235200,69551680,1
853,GSL,3.33,20120518,5,3.5,457500,69551680,1
854,GSL,2.19,20111202,1,1.94,558700,69551680,1
855,GSL,1.81,20111230,26,1.74,146700,69551680,0
856,GSL,3.35,20110805,26,4.02,1162000,69551680,0
857,GSL,3.93,20110729,26,4.0925,225000,69551680,0
858,GSL,2.96,20100416,2,2.56,1080300,69551680,1
859,GSL,1.85,20100226,8,1.62,874600,69551680,1
860,GSL,1.53,20091120,2,1.16,4367000,69551680,1
861,GSL,1.4,20090731,1,1.21,1721500,69551680,1
862,GSL,1.9101,20090814,5,1.45,1667300,69551680,1
863,GSL,2.47,20090313,1,1.93,321900,69551680,1
864,GSL,2.47,20090313,1,1.93,321900,69551680,1
865,GSL,3.16,20081212,1,2.57,1904200,69551680,1
866,EPE,3.03,20170901,26,3.0,3686973,633951872,0
867,EPE,4.27,20161118,2,3.56,10063500,633951872,1
868,EPE,4.38,20160930,1,3.83,11118800,633951872,1
869,EPE,3.93,20160304,1,1.8,18517300,633951872,1
870,EPE,3.93,20160304,1,1.8,18517300,633951872,1
871,EPE,3.93,20160304,1,1.8,18517300,633951872,1
872,EPE,3.93,20160304,2,1.8,18517300,633951872,1
873,EPE,7.52,20151009,6,5.94,20069700,633951872,1
874,EPE,4.74,20151224,26,3.6,9957000,633951872,0
875,EPE,18.47,20140411,1,19.12,2620600,633951872,1
876,VEC,24.95,20160527,4,24.74,303025,359222127,1
877,VEC,26.14,20151106,6,24.94,458203,359222127,1
878,VEC,24.44,20141031,3,21.61,495762,359222127,1
879,LPG,11.63,20160304,4,10.53,1792737,419979196,1
880,LPG,13.0,20151106,5,11.85,2210201,419979196,1
881,LPG,13.66,20150417,10,13.7,333758,419979196,1
882,LPG,14.52,20150522,16,13.57,470248,419979196,1
883,LPG,14.38,20150605,26,13.87,912534,419979196,0
884,HQH,34.85,20150327,5,35.99,786036,990830867,1
885,HQH,26.05,20131129,1,25.96,258083,990830867,1
886,HQH,14.4,20110204,1,14.13,411327,990830867,1
887,HQH,10.43,20081212,3,9.92,598084,990830867,1
888,HQH,14.4,20110204,26,14.13,411327,990830867,1
889,HQH,15.815,20110429,13,15.28,446709,990830867,1
